_id,commit_id,repo_name,type,issue_title,issue_url,repo_url,commit_url,filePath,category,use,reasons
664d1ed1c6ae44388495e846,2042709b029f303c0e35d678cbc8f271db0d8359,skywalking,Change Attribute Type,[Feature] Build Distributed Query Module for BanyanDB,https://github.com/apache/skywalking/issues/11237,https://github.com/apache/skywalking,https://github.com/apache/skywalking/commit/2042709b029f303c0e35d678cbc8f271db0d8359,apm-collector/apm-collector-client/src/main/java/org/skywalking/apm/collector/client/elasticsearch/ElasticSearchClient.java/31-31,Reliability and Stability Improvement,Fix-related,"Changing the attribute type from String to Boolean ensures that the clusterTransportSniffer attribute can only hold true or false values, which prevents potential misuse or incorrect value assignments."
6652d7e75484ec0c9ccd84dd,7195f63fa9ae34e7c1ebf4cc50c0d6cc8dfc2292,Android-nRF-Mesh-Library,Change Attribute Type,Nodes have all the same unicastaddress,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library/issues/320,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library,https://github.com/NordicSemiconductor/Android-nRF-Mesh-Library/commit/7195f63fa9ae34e7c1ebf4cc50c0d6cc8dfc2292,app/src/main/java/no/nordicsemi/android/nrfmesh/node/HeartbeatPublicationActivity.java/105-105,Reliability and Stability Improvement,Maintenance-related,"Changing the attribute type to ConstraintLayout for publicationCountContainer ensures that the layout is handled correctly, which can prevent potential layout-related issues and improve the overall stability of the user interface."
6652d9fd5484ec0c9ccd8bf2,cd4274109b771cd9f4e191b4a1dc11f0720875c6,joinfaces,Change Attribute Type,Typesafe Class parameters/properties,https://github.com/joinfaces/joinfaces/issues/245,https://github.com/joinfaces/joinfaces,https://github.com/joinfaces/joinfaces/commit/cd4274109b771cd9f4e191b4a1dc11f0720875c6,jsf-spring-boot-autoconfigure/src/main/java/org/joinfaces/javaxfaces/JavaxFacesProperties.java/131-131,Reliability and Stability Improvement,Maintenance-related,"This refactoring improves the maintainability and clarity of the code by ensuring that the attribute is explicitly typed, making it easier to understand and work with. Strong typing also helps with better code validation and error checking, further enhancing the reliability and stability of the system."
6652beea5484ec0c9ccd77c4,24709052600807b063fc1b01fbe174afd11dcb0c,DiscordIntegration-Forge,Change Parameter Type,[Bug]: [Forge 1.16.5] Server crashes almost every time it restarts/starts up,https://github.com/ErdbeerbaerLP/DiscordIntegration-Forge/issues/419,https://github.com/ErdbeerbaerLP/DiscordIntegration-Forge,https://github.com/ErdbeerbaerLP/DiscordIntegration-Forge/commit/24709052600807b063fc1b01fbe174afd11dcb0c,src/main/java/de/erdbeerbaerlp/dcintegration/forge/DiscordIntegration.java/251-251,Reliability and Stability Improvement,Fix-related,"The refactoring type ""Change Parameter Type"" is directly related to the fix implemented in this code snippet. Changing the event type from ServerStoppingEvent to ServerStoppedEvent is a crucial part of addressing the issues mentioned in the commi"
665140224eb27c185fe4cff6,aef286fbf71575176ecfbc283fa4f88ddb8e33ab,HiBench,Change Parameter Type,error ./prepare.sh: line 25: INPUT_HDFS: unbound variable,https://github.com/Intel-bigdata/HiBench/issues/93,https://github.com/Intel-bigdata/HiBench,https://github.com/Intel-bigdata/HiBench/commit/aef286fbf71575176ecfbc283fa4f88ddb8e33ab,src/sparkbench/src/main/java/com/intel/sparkbench/JavaBayes.java/169-169,Reliability and Stability Improvement,Fix-related,"The change from Integer to Long is a fix-related refactoring aimed at improving the overall reliability and correctness of the Bayes implementation, particularly when dealing with large datasets or high-dimensional feature spaces."
664f034b7b998c13cdbae0fe,36550401836858a1e6987b06d4c15f3ed95c19d0,junit5,Change Parameter Type,Timeout incorrectly reported instead of actual failing assertion when using isEqualTo with SEPARATE_THREAD,https://github.com/junit-team/junit5/issues/3000,https://github.com/junit-team/junit5,https://github.com/junit-team/junit5/commit/36550401836858a1e6987b06d4c15f3ed95c19d0,junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTimeout.java/240-240,Reliability and Stability Improvement,Fix-related,"the change addresses an issue where timeouts were incorrectly reported instead of actual failing assertions. This adjustment aims to improve the reliability and accuracy of the assertion mechanism, which is crucial for the stability of the system."
6652dc325484ec0c9ccd919e,57cd32c76ac6fae012def42e6d9357cb97e9c630,jandex,Change Parameter Type,Error when running on Java 21-ea,https://github.com/smallrye/jandex/issues/310,https://github.com/smallrye/jandex,https://github.com/smallrye/jandex/commit/57cd32c76ac6fae012def42e6d9357cb97e9c630,core/src/main/java/org/jboss/jandex/StrongInternPool.java/221-221,Reliability and Stability Improvement,Fix-related,"Changing the parameter type from E to Object in the offset method ensures that the method can correctly handle the special NULL marker object, which may not be of type E. This refactoring addresses a specific issue with null handling that could lead to runtime errors, making it a fix-related improvement."
664e81bf7b998c13cdba53e0,d07b1b96dde6e1e3d78fc3383b0b9bb21840328c,cryptomator,Change Parameter Type,Support for FUSE-T (macOS FUSE implementation without kext),https://github.com/cryptomator/cryptomator/issues/2482,https://github.com/cryptomator/cryptomator,https://github.com/cryptomator/cryptomator/commit/d07b1b96dde6e1e3d78fc3383b0b9bb21840328c,src/main/java/org/cryptomator/ui/preferences/VolumePreferencesController.java/34-34,Reliability and Stability Improvement,Maintenance-related,"This refactoring enhances the maintainability and reliability of the code by using a more appropriate type for selectedMountService. It ensures that the method handles mount services more accurately and consistently, reducing the likelihood of errors."
664d0042c6ae44388495b855,4292ca94ff6d36602bd3834f9ebc544a61c19272,NewPipe,Change Parameter Type,Allow resume of download,https://github.com/TeamNewPipe/NewPipe/issues/345,https://github.com/TeamNewPipe/NewPipe,https://github.com/TeamNewPipe/NewPipe/commit/4292ca94ff6d36602bd3834f9ebc544a61c19272,app/src/main/java/us/shandian/giga/get/DownloadMission.java/213-213,Reliability and Stability Improvement,Maintenance-related,This refactoring enhances the maintainability and reliability of the code by making the openConnection method more flexible and appropriately handling different types of HTTP requests.
66771f9dcd111b750c4cc985,2f4d3410892660f5af180723e77f3970a579ccd4,HubTurbo,Change Parameter Type,Syncing stuck halfway,https://github.com/HubTurbo/HubTurbo/issues/475,https://github.com/HubTurbo/HubTurbo,https://github.com/HubTurbo/HubTurbo/commit/2f4d3410892660f5af180723e77f3970a579ccd4,src/service/ModelUpdater.java/36-36,Reliability and Stability Improvement,Maintenance-related,Changing the parameter type from String to Date for the issueCheckTime parameter improves the reliability and stability of the code by ensuring that date information is handled in a more appropriate and type-safe manner. This prevents potential errors related to date formatting and parsing.
6653086a5484ec0c9ccdbd4e,92d131ca4fe9f6b977a570fe993c0bd0c9f38b45,megamek,Change Parameter Type,Attack Sprite ToHit is wrong after deleting an attack,https://github.com/MegaMek/megamek/issues/4501,https://github.com/MegaMek/megamek,https://github.com/MegaMek/megamek/commit/92d131ca4fe9f6b977a570fe993c0bd0c9f38b45,megamek/src/megamek/client/ui/swing/tooltip/EntityActionLog.java/317-317,Reliability and Stability Improvement,Maintenance-related,Changing the parameter type and method name to better reflect the nature of the actions being added (addWeapon to addEntityAction and ProtomechPhysicalAttackAction to ProtomechPhysicalAttackAction) improves the clarity and maintainability of the code. This change helps in reducing potential errors and makes the codebase more understandable and reliable.
66773f27cd111b750c4cf24f,c6157556cc47d91897d9144c7dd2311fb31b6615,Biomancy,Change Parameter Type,Energy problem in chewer/digester cycle.,https://github.com/Elenterius/Biomancy/issues/8,https://github.com/Elenterius/Biomancy,https://github.com/Elenterius/Biomancy/commit/c6157556cc47d91897d9144c7dd2311fb31b6615,src/main/java/com/github/elenterius/biomancy/recipe/DigesterRecipe.java/46-46,Reliability and Stability Improvement,Maintenance-related,"Changing the parameter type from AbstractBioMechanicalRecipe to AbstractProductionRecipe in the areRecipesEqual method aims to improve the reliability and stability of the recipe comparison logic. By using a more specific or appropriate recipe type, the method can handle comparisons more accurately and reduce the risk of errors."
665199e84eb27c185fe5662d,d0c70e7b9e78ab250088f488465d7b8081ead008,dataverse,Change Parameter Type,"Dataset Migration API: Cannot migrate a dataset using example json-ld file, complains about Contact E-mail being null though it is specified. (testSemanticMetadataAPIs)",https://github.com/IQSS/dataverse/issues/8533,https://github.com/IQSS/dataverse,https://github.com/IQSS/dataverse/commit/d0c70e7b9e78ab250088f488465d7b8081ead008,src/main/java/edu/harvard/iq/dataverse/ingest/IngestServiceBean.java/158-158,Reliability and Stability Improvement,Maintenance-related,"issue related to a dataset migration API, where an error was being thrown due to a null Contact E-mail. The change from Boolean to boolean does not suggest a direct impact on performance optimization."
6652f34d5484ec0c9ccd9b5f,2e8ece0b97c53fc96f8cbe1e9c3d63c3d8944eb4,osmeditor4android,Change Parameter Type,"Improve notification queue flushing (was: Toast notifications are excessive, obscure buttons and fields)",https://github.com/MarcusWolschon/osmeditor4android/issues/2367,https://github.com/MarcusWolschon/osmeditor4android,https://github.com/MarcusWolschon/osmeditor4android/commit/2e8ece0b97c53fc96f8cbe1e9c3d63c3d8944eb4,src/main/java/de/blau/android/util/Snack.java/222-222,Reliability and Stability Improvement,Maintenance-related,"The commit  focuses on improving the notification queue flushing to address excessive toast notifications, which obscured buttons and fields. By supporting queuing for toasts, this change enhances the reliability and stability of the notification system."
66515f384eb27c185fe51bb5,f4037730ebad57a884e6bbb4f72b3d5f91da2b86,digdag,Change Parameter Type,spurious TaskConflictException in WorkflowExecutor,https://github.com/treasure-data/digdag/issues/211,https://github.com/treasure-data/digdag,https://github.com/treasure-data/digdag/commit/f4037730ebad57a884e6bbb4f72b3d5f91da2b86,digdag-core/src/test/java/io/digdag/core/database/DatabaseQueueTest.java/243-243,Reliability and Stability Improvement,Test-related,"This refactoring ensures that tasks are uniquely identified even when retried in quick succession, thereby preventing TaskConflictException and improving the overall stability of the system."
664e64e47b998c13cdba3af4,d7a093ba3393f622506ebb559762e0f5cd9c4fa2,realm-java,Change Parameter Type,BadVersionException in TableQuery.cpp line 1131,https://github.com/realm/realm-java/issues/3802,https://github.com/realm/realm-java,https://github.com/realm/realm-java/commit/d7a093ba3393f622506ebb559762e0f5cd9c4fa2,realm/realm-library/src/main/java/io/realm/RealmResults.java/682-682,Reliability and Stability Improvement,Fix-related,"Changing the parameter type from Collection<?> to java.util.Collection<?> specifies the exact type to be used, which can help in avoiding ambiguities and ensuring that the correct methods are invoked. This change enhances type safety and ensures that the code interacts with the appropriate collection interfaces, thereby improving the stability and reliability of the code."
665185374eb27c185fe54d53,ee07dba1811efb5dbd12cd8c651819347cfd86bc,eo,Change Return Type,Not all objects should be copied while dispatch,https://github.com/objectionary/eo/issues/3060,https://github.com/objectionary/eo,https://github.com/objectionary/eo/commit/ee07dba1811efb5dbd12cd8c651819347cfd86bc,eo-runtime/src/main/java/org/eolang/Phi.java/147-147,Reliability and Stability Improvement,Fix-related,", this is primarily a Reliability and Stability Improvement, with a focus on enhancing the control over object handling during dispatch operations."
664f034d7b998c13cdbae109,254bb5e20c4f4fed129dd1fd972d5a6c5a180353,junit5,Change Return Type,Timeout incorrectly reported instead of actual failing assertion when using isEqualTo with SEPARATE_THREAD,https://github.com/junit-team/junit5/issues/3000,https://github.com/junit-team/junit5,https://github.com/junit-team/junit5/commit/254bb5e20c4f4fed129dd1fd972d5a6c5a180353,junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTimeout.java/245-245,Reliability and Stability Improvement,Fix-related,"Changing the return type from void to AssertionFailedError in the handleTimeout method directly improves the way timeouts are handled and reported. This change is fix-related as it aims to correct the problem of misreported timeouts, thereby ensuring the correct exceptions are thrown and improving the reliability of the assertions."
6652f3345484ec0c9ccd9b24,6c09685ac77540eef0e7cccc285d85e72f55f0cb,osmeditor4android,Change Return Type,Photograph Layer seems broken on Android 11 (despite the adaptations),https://github.com/MarcusWolschon/osmeditor4android/issues/1584,https://github.com/MarcusWolschon/osmeditor4android,https://github.com/MarcusWolschon/osmeditor4android/commit/6c09685ac77540eef0e7cccc285d85e72f55f0cb,src/main/java/de/blau/android/photos/PhotoIndex.java/350-350,Reliability and Stability Improvement,Fix-related,Changing the return type from void to Photo and adding proper database handling ensures that the method correctly returns the photo object while also managing the database connection more
